@LegParade @AmericanMoses_ @cvpayne @united There are 1.1m+ unvaccinated if 80% of 5.9m is a rough estimate. Depend… https://t.co/mHozACeUSO,-0.1,negative
@DrRamblings @AmericanMoses_ @cvpayne @united So why fire nurses for not taking the vaccine that does nothing to protect patients,0.0,neutral
"@LegParade @AmericanMoses_ @cvpayne @united The population of Singapore is 5.9m. 3,000 of that is 0.0508%. As for 8… https://t.co/JIKCufHpBe",0.0,neutral
"RT @GBieloszabski: Our daughter had to bring something that started with “A” to class, told her show the class the best “Airline” in aviati…",1.0,positive
@united glad I switched to an earlier flight. Too bad I’ll get home about the same time as the original since we ca… https://t.co/UY4Je7xm0Z,0.03500000000000003,positive
@DrRamblings @AmericanMoses_ @cvpayne @united Yea sure. The results are.... We are still having daily breakthrough… https://t.co/iyMcb0YRwc,0.25,positive
"@LegParade @AmericanMoses_ @cvpayne @united Ugh. I don't have time to explain the basics of epidemiology, but here… https://t.co/yzPGHzMHf0",0.0,neutral
"@olga_lavrova @united Knowing where your gate is without having to look at the signs, but spending time at another… https://t.co/JWIUCqmwdx",0.0,neutral
@united : United AL’s “Travel Ready Center”which pre-clears intl travelers entering countries requiring COVID vacci… https://t.co/L3JmPWYIk6,0.05,positive
@jazzyeric_88 @united @EmbryRiddle I guess a small fairly heavily loaded plane in those very high mountains didn't… https://t.co/AMcewHwi4Y,-0.08066666666666666,negative
@united really knows how to take the excitement out of flying. https://t.co/oqBycA1qbX,0.2,positive
@tmount @Delta @AmericanAir @SouthwestAir @united @JetBlue @BWI_Airport @JFKairport @LGAairport Commute. Those like… https://t.co/7oIkLeXq3F,0.0,neutral
"@united I ask for the cranberry apple juice, not just the cranberry juice.",0.0,neutral
@united @omelight1 And actually listen to and watch their pre-flight briefs!,0.0,neutral
@united Not running to the front of plane when it lands.,0.0,neutral
@jazzyeric_88 @united @EmbryRiddle thanks for your kind reply. impressed by the path ur on and the apparent work/ti… https://t.co/ZDm9otfaKe,0.4625,positive
@zaberto @Delta @AmericanAir @SouthwestAir @united @JetBlue @BWI_Airport @JFKairport @LGAairport I feel like we at… https://t.co/pEOSIHYziW,0.0,neutral
"@united Book the flight one night before, nah I’m just a nonrev🤫",0.0,neutral
"@AngiePSneakers @r0pchain @mchooyah @united @ContinentalAirlines was the first flight I flew on.  My Mom,… https://t.co/ZO024COF9H",0.25,positive
@united When you communicate your travels with your wife using airport codes,0.0,neutral
@citizenhush @united One of their flight attendants gave me herpes.,0.0,neutral
RT @Lynjo23055849: @bfar67 @united And perhaps not force their employees to get a #deadlyvaccine,0.0,neutral
"@pwheatonWMH @united That’s why you always plan on leaving a day earlier than your cruise leaves, and getting a hot… https://t.co/cDVrrMGZRN",0.125,positive
@citizenhush @united Broh i caught thr Deez Variant on my latest flight smdh,0.5,positive
Okay has the @united app been acting up for anyone else lately??? I try to select travel dates and the app keeps crashing??,0.06666666666666667,positive
@united Not getting Covid because my body has been exposed to so many germs over the years of flying that I’m immun… https://t.co/OTnoN1QICX,0.5,positive
RT @bfar67: @united Maybe they should put more money into better operating systems for the employees to use so they can better assist custo…,0.5,positive
@LeehamNews @SouthwestAir @AmericanAir @united @AlaskaAir He hot his little vaccine and he think he's safe lol,0.340625,positive
First flight in a year and a half! Also so glad I got my @united credit card that includes club access — the golden… https://t.co/weEUHE086G,0.22083333333333333,positive
"@united @TSA Also, this is happening because you’re allowing free flight changes using ticket price to determine eq… https://t.co/BbyprIZspl",0.4,positive
RT @RyanDDowns: @AngiePSneakers @r0pchain @mchooyah @united @United is awful. When I worked for @SkyWestAirlines from #6Sept1995 to #10Dec2…,-1.0,negative
@AngiePSneakers @r0pchain @mchooyah @united @United is awful. When I worked for @SkyWestAirlines from #6Sept1995 to… https://t.co/0Hx9hyX7u4,-1.0,negative
@united No - please submit a bug ticket to have the app fixed. I had to stand in the precheck line and then get mov… https://t.co/WqrMqMYS86,0.1,positive
RT @AstroTerry: Had a great flight on a great plane yesterday @boeing @united #737 https://t.co/HaALq6qLAO,0.8,positive
"@united getting the timing down so you can make it thru security, to the gate, to your seat on the plane without stopping.",-0.15555555555555559,negative
RT @united: 🎶 Highway to the takeoff zone. https://t.co/WcoE89pIjy,0.0,neutral
@thekillaword @united Weird flex but ok,0.0,neutral
@thekillaword @united I am v short,0.0,neutral
@united @iah nothing like sitting on the plane for 30+ minutes after you land because the jet bridge doesn’t work! D9 IAH,0.0,neutral
@united @British_Airways @airfrance @AFnewsroom @Captain_Sim @Qantas   soap selection ?  https://t.co/NSXj3GKiAF,0.0,neutral
@DrRamblings @AmericanMoses_ @cvpayne @united Over 3k people in Singapore got covid in the last 24 hours. Singapore… https://t.co/BSGGWiUH9h,0.0,neutral
@united A pilot in uniform 😂,0.0,neutral
RT @AngiePSneakers: @r0pchain @RyanDDowns @mchooyah @united I hated United Airlines before they ever bought out continental airlines which…,-0.9,negative
@LegParade @AmericanMoses_ @cvpayne @united Uhm...the vaccine *does* protect the person from suffering serious symp… https://t.co/4bp1jDYgQ3,-0.3333333333333333,negative
@united You have a united credit card and that’s the only card you use !,0.0,neutral
"@ShelbyShel7 @UnitedAirlines_ @iamalsorg @united So sorry to hear about your beloved dad. I love my city, Chicago a… https://t.co/xPyv7iq7sp",0.2333333333333333,positive
@kaitlyday @united But my butt is def going to be in someone’s face before I’m going to be in pain from sitting lon… https://t.co/nMPZNXgpqN,0.0,neutral
@kaitlyday @united How is anyone’s butt in your face? You must be short asf,0.0,neutral
The best wing in all of aviation 💙 @united https://t.co/XjGqFOJ9J3,1.0,positive
@united Being greeted by name by the amazing gate agents and flight attendants @SanDiegoAirport,0.6000000000000001,positive
@DCTravelingFam @united @EmbryRiddle …use these tragedies as learning experiences. Some incidents may be human erro… https://t.co/FtKN8ZqM34,0.0,neutral
RT @NorCalRiverRat: You you gonna do my man like that @united?,0.0,neutral
@MikeCruzable @united New squid game?,-0.13181818181818183,negative
"RT @SecretFlying: 🔥 #LasVegas to #Kahului, Hawaii (& vice versa) for only $180 roundtrip with @United #Travel (Jan-Feb dates)  https://t.co…",0.0,neutral
@united Canceling all your airline cards for a platinum bank card that will refund most of your fee if you’re payin… https://t.co/Xq0If7fYMa,0.5,positive
@thekillaword @united I don’t like butts in my face for ten minutes,0.0,neutral
"@TomJonson @united Tom, we're glad to hear that you were able to recover the piece of equipment you had left on you… https://t.co/yFycmU8kut",0.3333333333333333,positive
"@DCTravelingFam @united @EmbryRiddle Thank you for your love! To start with, it was a real tragic accident for myse… https://t.co/1BzESiI7uR",-0.25,negative
@kaitlyday @united Why are people so bothered by this? How does it affect you at all? I’m a frequent flier but I st… https://t.co/VObjTmAojG,0.1,positive
.@united loves making people check bags at the gate and then closing 5+ overhead bins that are totally empty.,-0.1,negative
@united have an old ticket from 2019 and ready to rebook using this credit - would I still be charged a change fee? 🧐,0.15000000000000002,positive
RT @citizenhush: hey @united I’d like to alert you to the fact that i contracted the Ligma 19 variant from one of your flight attendants.,0.0,neutral
RT @kaitlyday: @united Not standing up when the plane lands,0.0,neutral
@MercouriMelyna @united Cleaning your plate,0.0,neutral
"@jimtravolta1 @kaitlyday @united You can stand and stretch sure, I'm judging the people in the middle and back who'… https://t.co/8XOEykDWkW",0.16666666666666666,positive
@bbcaaron @united @theAPEXassoc Glad your going to be here in person(on the same stage)at the APEXassoc… https://t.co/G4a1HHV3sR,0.25,positive
@Chris_Chmura @united @flySFO @MikeHannaUAL @Auggiie69 @vjpassa @lucbondar Story of my life.,0.0,neutral
@united @sunayuji i too would love to see lover - boy in the friendly skies,0.4375,positive
This is literally my personal hell. And I know everyone is doing their best but I may never fly @united again. I’m… https://t.co/3VAvx7o9U3,0.19999999999999998,positive
"@bbcaaron @united @theAPEXassoc In CA?? Would love to see you, but, will be in Kona then :) One of these days.",0.5,positive
"Ive been sitting on this @United flight for three hours without standing, after it was almost two hours delayed, a… https://t.co/Bsl5klxXi5",0.0,neutral
"@united Most flights let me pay for an upgrade, why no dice on this particular flight?",0.3333333333333333,positive
I would like my suitcase please @British_Airways It’s been 4 days since @united said it landed at Heathrow. WHY CAN’T YOU FIND IT?!,0.0,neutral
"@united I've been on hold w/your ""customer service"" (that's a joke) for 58 minutes waiting for a supervisor",0.0,neutral
@kaitlyday @united When the cabin crew great you by your first name👍,0.525,positive
"RT @PayPal: Today, we’re excited to announce that @United will begin accepting PayPal QR codes on select flights as a new way for passenger…",0.2556818181818182,positive
"🔥 #LasVegas to #Kahului, Hawaii (& vice versa) for only $180 roundtrip with @United #Travel (Jan-Feb dates)… https://t.co/XgiKj6e4XR",0.0,neutral
@opodo  I have my voucher details from @united  but I can't attach it to my wallet. I need to register it so that I… https://t.co/wUr4nhUZCn,0.0,neutral
"@united no such thing as ""customer service"" at united",0.0,neutral
"RT @united: What are the little things that scream ""I'm a frequent flyer""?",-0.04375,negative
Dear @United I am a million miler on @Delta My husband is a 2 million miler.  Would you like our business?  @Delta… https://t.co/2m9nQf90HN,0.0,neutral
Always get a kick out of interviewing Scott @united  Hope to be on stage with him in late November in #Longbeach CA… https://t.co/LHZRNoTvFy,-0.3,negative
@danthem_dude @united That’s very hit and miss. 1k here. Not even 50% of my flights is that nicety observed.,0.2,positive
Perhaps the only thing worse than a @united flight is the United Club.,-0.2,negative
@united Scars. Disappointment. Frustration. Ruined plans. Shd I go on?,-0.6,negative
@united 1K in business class tonight on UA64 to Lisbon. Total absolute bedlam at baggage check. Must be part of the… https://t.co/2ThsG3WB2z,0.1,positive
RT @JensenAckles: Yes! @united I made it. I'd do a happy dance but I don't do that.  Thanks 2 all ur folks who were so nice 2 me today http…,0.5333333333333333,positive
"RT @JensenAckles: Hey @united we got delayed in AUS and I don't want to miss my connection...whaddya say, friends? #AhhTravel https://t.co/…",0.0,neutral
My @united trip just cost $93 more  because of all the stupid fees you make people pay for in order to get common s… https://t.co/JIQhGGLRzU,-0.19999999999999996,negative
@united i have nosw been on hold for 43 minutes bec i asked for a supervisor.  this is BS!,0.0,neutral
RT @united: With no change fees you can adjust your travel plans at any time.,0.0,neutral
@moghaoui @united @Trevornoah No. They respond this way to everyone. Once you get to D m's they find a way to blame… https://t.co/j2nUS3p6qQ,0.0,neutral
"RT @SecretFlying: 🔥 Non-stop from #SanFrancisco to #Lihue, Hawaii (& vice versa) for only $162 roundtrip with @United #Travel (Jan-Mar date…",0.0,neutral
RT @JuddLegum: 9. Other corporate contributors to the sponsors of Texas' abortion ban  @UPS (55K) @Walmart (40K) @Chevron (39K) @Deloitte (…,-0.0625,negative
@united When the flight attendant asks how your kids are doing by their names.,0.2,positive
RT @whitesox: Arriving in style.   #ChangeTheGame x @united https://t.co/nlx9Agj557,0.0,neutral
Hitching a ride home with @united! Hoping for a quiet flight home! #dapstravels https://t.co/HDmJlWF2DB,0.0,neutral
"@jazzyeric_88 @united @EmbryRiddle I am so sorry for your loss, and sorry to intrude.  Please ignore if this is too… https://t.co/ipcNtLghJl",-0.5,negative
@united Phone automatically connects to wifi 🤷‍♂️,0.0,neutral
@united @Trevornoah The best part about when you DM them? They'll find a way to make it your fault and absolutely r… https://t.co/4HDoXZu12H,0.6,positive
"RT @SecretFlying: Non-stop from #NewYork to #Orlando, Florida (& vice versa) for only $87 roundtrip with @United #Travel (Oct-Dec dates)  h…",0.0,neutral
@united Knowing that flying United isn't worth the hassle,0.3,positive
"@united GS & 1K tags, Tumi and Briggs & Riley bags, Noise cancelling headphones",0.0,neutral
"Non-stop from #NewYork to #Orlando, Florida (& vice versa) for only $87 roundtrip with @United #Travel (Oct-Dec dat… https://t.co/gKYQlv5ku9",0.0,neutral
@united & @jonathangooda:Your welcome to wear pink during the month of October for Breast Cancer Awareness.  Me: I… https://t.co/QLCcYhIPED,0.35000000000000003,positive
@united The ability to fall asleep sitting up in about 3 seconds. 😴,0.0,neutral
@united Being vaccinated,0.0,neutral
"WATCH IN FULL: ✈️ ""This was just the right thing to do. This was about saving lives""  @United CEO Scott Kirby tells… https://t.co/BMv3Ky3Tar",0.31785714285714284,positive
"@united Craving your fave domestic eats - noodle salad with need in first class, tapas box in economy during the pa… https://t.co/VPRhHIrNVx",0.125,positive
@pferguson @united @Dulles_Airport Nope. They started building pre-pandemic and briefly suspended the work but resu… https://t.co/pOEbuoxvxu,0.0,neutral
@united Loyal passengers.  I am one....for KLM and Delta Airlines,0.3333333333333333,positive
